subway_mysql  | 2026-06-01T02:45:52.824756Z 0 [System] [MY-011323] [Server] X Plugin ready for connections. Bind-address: '::' port: 33060, socket: /var/run/mysqld/mysqlx.sock
subway_backend  | 2026-06-01 11:16:52.129 [scheduling-1] INFO  c.m.subway.logging.LoggingAspect - Scheduler execution completed successfully.
subway_backend  | 2026-06-01 11:17:22.136 [scheduling-1] INFO  c.m.s.s.ArrivalUpdateScheduler - 일반 모드 (2분 주기) 적용: 이번 턴(30s)은 수집을 건너뜁니다.
subway_backend  | 2026-06-01 11:17:22.137 [scheduling-1] INFO  c.m.subway.logging.LoggingAspect - Scheduler execution completed successfully.
subway_backend  | 2026-06-01 11:17:52.149 [scheduling-1] INFO  c.m.s.s.ArrivalUpdateScheduler - 일반 모드 (2분 주기) 적용: 이번 턴(30s)은 수집을 건너뜁니다.
subway_backend  | 2026-06-01 11:17:52.150 [scheduling-1] INFO  c.m.subway.logging.LoggingAspect - Scheduler execution completed successfully.
subway_backend  | 2026-06-01 11:18:22.156 [scheduling-1] INFO  c.m.s.s.ArrivalUpdateScheduler - 일반 모드 (2분 주기) 적용: 실시간 데이터 수집을 시작합니다.
subway_backend  | 2026-06-01 11:18:22.156 [scheduling-1] INFO  c.m.s.s.ArrivalUpdateScheduler - 실시간 지하철 1호선 도착 정보 수집 시작...
subway_backend  | 2026-06-01 11:18:22.552 [scheduling-1] DEBUG c.m.s.e.seoul.SeoulSubwayClient - 3페이지(하행 위주) 수집 완료: 885건
subway_backend  | 2026-06-01 11:18:22.552 [scheduling-1] DEBUG c.m.s.e.seoul.SeoulSubwayClient - 평시(Off-peak): 2페이지 수집을 건너뛰어 한도를 절약합니다.
subway_backend  | 2026-06-01 11:18:22.552 [scheduling-1] INFO  c.m.s.e.seoul.SeoulSubwayClient - API 통합 수집 완료: 1884건 (RushHour: false)
subway_backend  | 2026-06-01 11:18:22.552 [scheduling-1] INFO  c.m.subway.logging.LoggingAspect - External API call completed.
subway_backend  | 2026-06-01 11:18:22.613 [scheduling-1] INFO  c.m.s.s.ArrivalUpdateScheduler - 지능형 메트릭 수집 완료 - 상행: 223, 하행: 198, 저장: 421건, 소요: 457ms
subway_backend  | 2026-06-01 11:18:22.614 [scheduling-1] INFO  c.m.subway.logging.LoggingAspect - Scheduler execution completed successfully.
subway_backend  | 2026-06-01 11:18:52.626 [scheduling-1] INFO  c.m.s.s.ArrivalUpdateScheduler - 일반 모드 (2분 주기) 적용: 이번 턴(30s)은 수집을 건너뜁니다.
subway_backend  | 2026-06-01 11:18:52.626 [scheduling-1] INFO  c.m.subway.logging.LoggingAspect - Scheduler execution completed successfully.
subway_backend  | 2026-06-01 11:19:22.635 [scheduling-1] INFO  c.m.s.s.ArrivalUpdateScheduler - 일반 모드 (2분 주기) 적용: 이번 턴(30s)은 수집을 건너뜁니다.
subway_backend  | 2026-06-01 11:19:22.635 [scheduling-1] INFO  c.m.subway.logging.LoggingAspect - Scheduler execution completed successfully.
subway_logstash  |         "event_type" => "SCHEDULER",
subway_logstash  |            "success" => "true",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |        "duration_ms" => "0",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "6d919e78-2467-4b45-baac-e13b0d17c965"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |        "logger_name" => "com.monitoring.subway.scheduler.ArrivalUpdateScheduler",
subway_logstash  |         "@timestamp" => 2026-06-01T02:46:32.422756875Z,
subway_logstash  |            "message" => "일반 모드 (2분 주기) 적용: 이번 턴(30s)은 수집을 건너뜁니다.",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "SCHEDULER",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "1ac98618-238b-427d-a7df-91cb3f1052b0"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |        "logger_name" => "com.monitoring.subway.logging.LoggingAspect",
subway_logstash  |         "@timestamp" => 2026-06-01T02:46:32.423791167Z,
subway_logstash  |            "message" => "Scheduler execution completed successfully.",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "SCHEDULER",
subway_logstash  |            "success" => "true",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |        "duration_ms" => "2",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "1ac98618-238b-427d-a7df-91cb3f1052b0"
subway_logstash  | }
subway_logstash  | [2026-06-01T02:46:34,154][ERROR][logstash.licensechecker.licensereader] Unable to retrieve Elasticsearch cluster info. {:message=>"No Available connections", :exception=>LogStash::Outputs::ElasticSearch::HttpClient::Pool::NoConnectionAvailableError}
subway_logstash  | [2026-06-01T02:46:34,155][ERROR][logstash.licensechecker.licensereader] Unable to retrieve license information from license server {:message=>"No Available connections"}
subway_logstash  | [2026-06-01T02:46:34,178][WARN ][logstash.licensechecker.licensereader] Restored connection to ES instance {:url=>"http://elasticsearch:9200/"}
subway_logstash  | [2026-06-01T02:46:34,179][INFO ][logstash.licensechecker.licensereader] Elasticsearch version determined (8.12.2) {:es_version=>8}
subway_logstash  | [2026-06-01T02:46:34,179][WARN ][logstash.licensechecker.licensereader] Detected a 6.x and above cluster: the `type` event field won't be used to determine the document _type {:es_version=>8}
subway_logstash  | {
subway_logstash  |        "logger_name" => "com.monitoring.subway.scheduler.ArrivalUpdateScheduler",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:02.432915Z,
subway_logstash  |            "message" => "일반 모드 (2분 주기) 적용: 이번 턴(30s)은 수집을 건너뜁니다.",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "SCHEDULER",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "8352fbcb-1a04-40ab-974a-80be56c18193"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |        "logger_name" => "com.monitoring.subway.logging.LoggingAspect",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:02.433494875Z,
subway_logstash  |            "message" => "Scheduler execution completed successfully.",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "SCHEDULER",
subway_logstash  |            "success" => "true",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |        "duration_ms" => "1",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "8352fbcb-1a04-40ab-974a-80be56c18193"
subway_logstash  | }
subway_logstash  | [2026-06-01T02:47:04,189][INFO ][logstash.monitoring.internalpipelinesource] Monitoring License OK
subway_logstash  | [2026-06-01T02:47:04,190][INFO ][logstash.monitoring.internalpipelinesource] Validated license for monitoring. Enabling monitoring pipeline.
subway_logstash  | [2026-06-01T02:47:04,296][INFO ][logstash.javapipeline    ] Pipeline `.monitoring-logstash` is configured with `pipeline.ecs_compatibility: v8` setting. All plugins in this pipeline will default to `ecs_compatibility => v8` unless explicitly configured otherwise.
subway_logstash  | [2026-06-01T02:47:04,306][INFO ][logstash.outputs.elasticsearchmonitoring][.monitoring-logstash] New Elasticsearch output {:class=>"LogStash::Outputs::ElasticSearchMonitoring", :hosts=>["http://elasticsearch:9200"]}
subway_logstash  | [2026-06-01T02:47:04,308][INFO ][logstash.outputs.elasticsearchmonitoring][.monitoring-logstash] Elasticsearch pool URLs updated {:changes=>{:removed=>[], :added=>[http://elasticsearch:9200/]}}
subway_logstash  | [2026-06-01T02:47:04,315][WARN ][logstash.outputs.elasticsearchmonitoring][.monitoring-logstash] Restored connection to ES instance {:url=>"http://elasticsearch:9200/"}
subway_logstash  | [2026-06-01T02:47:04,315][INFO ][logstash.outputs.elasticsearchmonitoring][.monitoring-logstash] Elasticsearch version determined (8.12.2) {:es_version=>8}
subway_logstash  | [2026-06-01T02:47:04,315][WARN ][logstash.outputs.elasticsearchmonitoring][.monitoring-logstash] Detected a 6.x and above cluster: the `type` event field won't be used to determine the document _type {:es_version=>8}
subway_logstash  | [2026-06-01T02:47:04,319][WARN ][logstash.javapipeline    ][.monitoring-logstash] 'pipeline.ordered' is enabled and is likely less efficient, consider disabling if preserving event order is not necessary
subway_logstash  | [2026-06-01T02:47:04,319][INFO ][logstash.javapipeline    ][.monitoring-logstash] Starting pipeline {:pipeline_id=>".monitoring-logstash", "pipeline.workers"=>1, "pipeline.batch.size"=>2, "pipeline.batch.delay"=>50, "pipeline.max_inflight"=>2, "pipeline.sources"=>["monitoring pipeline"], :thread=>"#<Thread:0x27cbc6aa /usr/share/logstash/logstash-core/lib/logstash/java_pipeline.rb:134 run>"}
subway_logstash  | [2026-06-01T02:47:04,324][INFO ][logstash.javapipeline    ][.monitoring-logstash] Pipeline Java execution initialization time {"seconds"=>0.0}
subway_logstash  | [2026-06-01T02:47:04,327][INFO ][logstash.javapipeline    ][.monitoring-logstash] Pipeline started {"pipeline.id"=>".monitoring-logstash"}
subway_logstash  | [2026-06-01T02:47:04,328][INFO ][logstash.agent           ] Pipelines running {:count=>2, :running_pipelines=>[:main, :".monitoring-logstash"], :non_running_pipelines=>[]}
subway_logstash  | {
subway_logstash  |        "logger_name" => "com.monitoring.subway.scheduler.ArrivalUpdateScheduler",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:32.449658708Z,
subway_logstash  |            "message" => "실시간 지하철 1호선 도착 정보 수집 시작...",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "SCHEDULER",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "35d29a94-7317-4f59-9f62-5b3ea521c8f8"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |        "logger_name" => "com.monitoring.subway.scheduler.ArrivalUpdateScheduler",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:32.448017792Z,
subway_logstash  |            "message" => "일반 모드 (2분 주기) 적용: 실시간 데이터 수집을 시작합니다.",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "SCHEDULER",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "35d29a94-7317-4f59-9f62-5b3ea521c8f8"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |           "api_name" => "getAllRealtimeArrivals",
subway_logstash  |        "logger_name" => "com.monitoring.subway.external.seoul.SeoulSubwayClient",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:32.887853708Z,
subway_logstash  |            "message" => "3페이지(하행 위주) 수집 완료: 983건",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "API_COLLECTION",
subway_logstash  |        "level_value" => 10000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "DEBUG",
subway_logstash  |             "run_id" => "3840e3f0-5d50-4ac8-9a35-8f3bbe89e477"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |           "api_name" => "getAllRealtimeArrivals",
subway_logstash  |        "logger_name" => "com.monitoring.subway.logging.LoggingAspect",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:33.023473458Z,
subway_logstash  |            "message" => "External API call completed.",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "API_COLLECTION",
subway_logstash  |            "success" => "true",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |         "elapsed_ms" => "574",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "3840e3f0-5d50-4ac8-9a35-8f3bbe89e477"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |           "api_name" => "getAllRealtimeArrivals",
subway_logstash  |        "logger_name" => "com.monitoring.subway.external.seoul.SeoulSubwayClient",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:33.023307208Z,
subway_logstash  |            "message" => "API 통합 수집 완료: 2982건 (RushHour: false)",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "API_COLLECTION",
subway_logstash  |        "level_value" => 20000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "INFO",
subway_logstash  |             "run_id" => "3840e3f0-5d50-4ac8-9a35-8f3bbe89e477"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |           "api_name" => "getAllRealtimeArrivals",
subway_logstash  |        "logger_name" => "com.monitoring.subway.external.seoul.SeoulSubwayClient",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:33.022992500Z,
subway_logstash  |            "message" => "2페이지(중간) 수집 완료: 1000건",
subway_logstash  |     "scheduler_name" => "fetchAndSaveArrivalInfo",
subway_logstash  |       "service_name" => "subway-monitoring-api",
subway_logstash  |         "event_type" => "API_COLLECTION",
subway_logstash  |        "level_value" => 10000,
subway_logstash  |        "thread_name" => "scheduling-1",
subway_logstash  |           "@version" => "1",
subway_logstash  |              "level" => "DEBUG",
subway_logstash  |             "run_id" => "3840e3f0-5d50-4ac8-9a35-8f3bbe89e477"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |      "thread_name" => "scheduling-1",
subway_logstash  |      "logger_name" => "com.monitoring.subway.logging.LoggingAspect",
subway_logstash  |       "@timestamp" => 2026-06-01T02:47:33.267921959Z,
subway_logstash  |          "message" => "Scheduler execution completed successfully.",
subway_logstash  |      "duration_ms" => "820",
subway_logstash  |     "service_name" => "subway-monitoring-api",
subway_logstash  |         "@version" => "1",
subway_logstash  |      "level_value" => 20000,
subway_logstash  |            "level" => "INFO",
subway_logstash  |          "success" => "true"
subway_logstash  | }
subway_logstash  | {
subway_logstash  |      "time_category" => "NORMAL",
subway_logstash  |        "logger_name" => "com.monitoring.subway.scheduler.ArrivalUpdateScheduler",
subway_logstash  |         "is_weekend" => "false",
subway_logstash  |         "@timestamp" => 2026-06-01T02:47:33.267144959Z,
